2014-12-25,1002.0
2014-12-26,1144.0
2014-12-27,1142.0
2014-12-28,914.0
2014-12-29,1349.0
2014-12-30,1772.0
2014-12-31,1901.0
2015-01-01,127.0
2015-01-02,724.0
2015-01-03,733.0
2015-01-04,583.0
2015-01-05,970.0
2015-01-06,916.0
2015-01-07,454.0
2015-01-08,778.0
2015-01-09,906.0
2015-01-10,825.0
2015-01-11,711.0
2015-01-12,937.0
2015-01-13,877.0
2015-01-14,928.0
2015-01-15,870.0
2015-01-16,817.0
2015-01-17,855.0
2015-01-18,595.0
2015-01-19,717.0
2015-01-20,969.0
2015-01-21,910.0
2015-01-22,741.0
2015-01-23,741.0
2015-01-24,852.0
2015-01-25,584.0
2015-01-26,786.0
2015-01-27,808.0
2015-01-28,770.0
2015-01-29,816.0
2015-01-30,898.0
2015-01-31,965.0
2015-02-01,721.0
2015-02-02,737.0
2015-02-03,785.0
2015-02-04,739.0
2015-02-05,703.0
2015-02-06,875.0
2015-02-07,855.0
2015-02-08,574.0
2015-02-09,714.0
2015-02-10,33.0
2015-02-11,1193.0
2015-02-12,834.0
2015-02-13,890.0
2015-02-14,903.0
2015-02-15,615.0
2015-02-16,774.0
2015-02-17,855.0
2015-02-18,774.0
2015-02-19,752.0
2015-02-20,866.0
2015-02-21,845.0
2015-02-22,678.0
2015-02-23,776.0
2015-02-24,778.0
2015-02-25,787.0
2015-02-26,775.0
2015-02-27,788.0
2015-02-28,1050.0
2015-03-01,666.0
2015-03-02,743.0
2015-03-03,810.0
2015-03-04,773.0
2015-03-05,803.0
2015-03-06,807.0
2015-03-07,917.0
2015-03-08,468.0
2015-03-09,717.0
2015-03-10,767.0
2015-03-11,741.0
2015-03-12,711.0
2015-03-13,787.0
2015-03-14,654.0
2015-03-15,610.0
2015-03-16,744.0
2015-03-17,825.0
2015-03-18,779.0
2015-03-19,739.0
2015-03-20,753.0
2015-03-21,752.0
2015-03-22,535.0
2015-03-23,783.0
2015-03-24,726.0
2015-03-25,866.0
2015-03-26,828.0
2015-03-27,789.0
2015-03-28,696.0
2015-03-29,544.0
2015-03-30,736.0
2015-03-31,1059.0
2015-04-01,834.0
2015-04-02,517.0
2015-04-03,876.0
2015-04-04,688.0
2015-04-05,518.0
2015-04-06,711.0
2015-04-07,651.0
2015-04-08,708.0
2015-04-09,842.0
2015-04-10,767.0
2015-04-11,699.0
2015-04-12,278.0
2015-04-13,723.0
2015-04-14,845.0
2015-04-15,839.0
2015-04-16,847.0
2015-04-17,946.0
2015-04-18,823.0
2015-04-19,687.0
2015-04-20,583.0
2015-04-21,373.0
2015-04-22,873.0
2015-04-23,897.0
2015-04-24,886.0
2015-04-25,784.0
2015-04-26,617.0
2015-04-27,815.0
2015-04-28,807.0
2015-04-29,852.0
2015-04-30,945.0
2015-05-01,567.0
2015-05-02,630.0
2015-05-03,516.0
2015-05-04,837.0
2015-05-05,844.0
2015-05-06,852.0
2015-05-07,834.0
2015-05-08,881.0
2015-05-09,405.0
2015-05-10,554.0
2015-05-11,808.0
2015-05-12,854.0
2015-05-13,884.0
2015-05-14,896.0
2015-05-15,877.0
2015-05-16,844.0
2015-05-17,707.0
2015-05-18,830.0
2015-05-19,959.0
2015-05-20,853.0
2015-05-21,889.0
2015-05-22,907.0
2015-05-23,856.0
2015-05-24,628.0
2015-05-25,894.0
2015-05-26,941.0
2015-05-27,834.0
2015-05-28,864.0
2015-05-29,941.0
2015-05-30,835.0
2015-05-31,760.0
2015-06-01,936.0
2015-06-02,882.0
2015-06-03,816.0
2015-06-04,746.0
2015-06-05,802.0
2015-06-06,766.0
2015-06-07,576.0
2015-06-08,784.0
2015-06-09,864.0
2015-06-10,867.0
2015-06-11,915.0
2015-06-12,937.0
2015-06-13,793.0
2015-06-14,563.0
2015-06-15,739.0
2015-06-16,1154.0
2015-06-17,952.0
2015-06-18,871.0
2015-06-19,871.0
2015-06-20,825.0
2015-06-21,665.0
2015-06-22,902.0
2015-06-23,1033.0
2015-06-24,921.0
2015-06-25,971.0
2015-06-26,1044.0
2015-06-27,875.0
